opportunity_id,account_id,owner_id,lead_source_id,amount,tcv,mrr,contract_months,stage,forecast_category,win_probability,created_date,close_date,renewal_date,is_won,is_closed
OPP-1612,ACC-1223,AE-18,CMP-59,212582,212582.0,17715.17,12,Closed Lost,Closed,0.0,2023-09-07,2023-10-24,,False,True
OPP-1613,ACC-5098,AE-13,CMP-44,19027,19027.0,1585.58,12,Closed Lost,Closed,0.0,2023-08-03,2023-08-14,,False,True
OPP-1614,ACC-11,AE-13,CMP-92,122172,366516.0,10181.0,36,Closed Won,Closed,1.0,2023-12-22,,,True,True
OPP-1615,ACC-8266,AE-16,CMP-25,5032,5032.0,419.33,12,Closed Won,Closed,1.0,2022-11-23,2022-12-20,2023-12-15,True,True
OPP-1616,ACC-2357,AE-5,CMP-62,6334,19002.0,527.83,36,Proposal,Commit,0.7924632450739608,2023-05-01,,,False,False
OPP-1617,ACC-4860,AE-7,CMP-45,5652,16956.0,471.0,36,Closed Won,Closed,1.0,2023-10-17,2023-11-26,2026-11-10,True,True
OPP-1618,ACC-1191,AE-0,CMP-70,24902,24902.0,2075.17,12,Closed Won,Closed,1.0,2023-10-14,2023-10-28,2024-10-22,True,True
OPP-1619,ACC-6530,AE-16,CMP-67,6777,6777.0,564.75,12,Closed Lost,Closed,0.0,2023-08-26,2023-09-14,,False,True
OPP-1620,ACC-6426,AE-15,CMP-78,211768,211768.0,17647.33,12,Negotiation,Upside,0.39717126248388035,2023-10-10,,,False,False
OPP-1621,ACC-4490,AE-2,CMP-94,11864,11864.0,988.67,12,Closed Lost,Closed,0.0,2023-10-10,2023-11-10,,False,True
OPP-1622,ACC-4035,AE-17,CMP-27,71376,142752.0,5948.0,24,Closed Lost,Closed,0.0,2023-11-23,,,False,True
OPP-1623,ACC-5234,AE-9,CMP-33,19522,19522.0,1626.83,12,Closed Lost,Closed,0.0,2022-11-04,2022-11-16,,False,True
OPP-1624,ACC-6053,AE-9,CMP-86,24422,24422.0,2035.17,12,Negotiation,Best Case,0.4567805747370589,2023-11-27,,,False,False
OPP-1625,ACC-378,AE-5,CMP-67,14703,14703.0,1225.25,12,Proposal,Pipeline,0.48941109798216287,2023-05-15,,,False,False
OPP-1626,ACC-3046,AE-7,CMP-12,15347,30694.0,1278.92,24,Closed Lost,Closed,0.0,2023-01-18,2023-02-09,,False,True
OPP-1627,ACC-1062,AE-4,CMP-70,6500,6500.0,541.67,12,Proposal,Upside,0.129621419199841,2023-10-22,,,False,False
OPP-1628,ACC-7664,AE-5,CMP-17,5736,11472.0,478.0,24,Negotiation,Pipeline,0.11082009631148901,2023-09-07,,,False,False
OPP-1629,ACC-497,AE-0,CMP-21,9669,29007.0,805.75,36,Closed Won,Closed,1.0,2023-09-12,2023-09-26,2026-09-10,True,True
OPP-1630,ACC-9236,AE-13,CMP-60,23283,46566.0,1940.25,24,Closed Won,Closed,1.0,2023-10-30,2023-11-10,2025-10-30,True,True
OPP-1631,ACC-2647,AE-1,CMP-63,21336,42672.0,1778.0,24,Closed Won,Closed,1.0,2023-09-20,2023-10-02,2025-09-21,True,True
OPP-1632,ACC-4546,AE-1,CMP-95,6510,6510.0,542.5,12,Closed Lost,Closed,0.0,2023-09-24,2023-10-29,,False,True
OPP-1633,ACC-5798,AE-15,CMP-60,146451,146451.0,12204.25,12,Closed Lost,Closed,0.0,2023-07-06,2023-10-15,,False,True
OPP-1634,ACC-5006,AE-9,CMP-31,13472,26944.0,1122.67,24,Closed Lost,Closed,0.0,2023-05-10,2023-05-26,,False,True
OPP-1635,ACC-3181,AE-15,CMP-28,22962,22962.0,1913.5,12,Demo,Upside,0.6585459249585652,2023-05-25,,,False,False
OPP-1636,ACC-6316,AE-17,CMP-97,18017,36034.0,1501.42,24,Proposal,Best Case,0.6150188459033884,2023-10-29,,,False,False
OPP-1637,ACC-519,AE-12,CMP-49,12970,12970.0,1080.83,12,Demo,Upside,0.19443338465713325,2023-11-28,,,False,False
OPP-1638,ACC-2640,AE-2,CMP-54,13420,40260.0,1118.33,36,Negotiation,Commit,0.4028926339644804,2023-10-30,,,False,False
OPP-1639,ACC-9804,AE-4,CMP-25,17998,53994.0,1499.83,36,Negotiation,Best Case,0.6514704953817462,2023-09-02,,,False,False
OPP-1640,ACC-9228,AE-6,CMP-34,9123,18246.0,760.25,24,Closed Won,Closed,1.0,2023-06-17,2023-07-01,2025-06-20,True,True
OPP-1641,ACC-9224,AE-8,CMP-33,17561,52683.0,1463.42,36,Closed Won,Closed,1.0,2023-12-22,,,True,True
OPP-1642,ACC-3781,AE-3,CMP-16,15455,46365.0,1287.92,36,Closed Lost,Closed,0.0,2023-10-21,2023-11-02,,False,True
OPP-1643,ACC-750,AE-9,CMP-4,13171,39513.0,1097.58,36,Negotiation,Best Case,0.7794706960758078,2022-07-07,,,False,False
OPP-1644,ACC-2989,AE-9,CMP-64,8074,16148.0,672.83,24,Proposal,Best Case,0.6715834122828505,2023-11-29,,,False,False
OPP-1645,ACC-310,AE-13,CMP-57,6062,6062.0,505.17,12,Proposal,Commit,0.42442082251197133,2023-12-17,,,False,False
OPP-1646,ACC-9645,AE-19,CMP-31,18634,37268.0,1552.83,24,Closed Lost,Closed,0.0,2023-03-29,2023-04-18,,False,True
OPP-1647,ACC-8587,AE-3,CMP-84,13568,40704.0,1130.67,36,Closed Lost,Closed,0.0,2024-01-03,,,False,True
OPP-1648,ACC-951,AE-11,CMP-84,14399,14399.0,1199.92,12,Closed Won,Closed,1.0,2023-10-05,2023-10-14,2024-10-08,True,True
OPP-1649,ACC-8719,AE-17,CMP-95,20193,40386.0,1682.75,24,Closed Lost,Closed,0.0,2023-05-26,2023-06-10,,False,True
OPP-1650,ACC-8269,AE-11,CMP-91,7092,7092.0,591.0,12,Negotiation,Commit,0.6345819410190612,2022-06-15,,,False,False
OPP-1651,ACC-2647,AE-16,CMP-5,7117,7117.0,593.08,12,Closed Lost,Closed,0.0,2023-12-13,,,False,True
OPP-1652,ACC-9730,AE-13,CMP-89,10905,21810.0,908.75,24,Closed Lost,Closed,0.0,2023-02-04,2023-02-20,,False,True
OPP-1653,ACC-2574,AE-16,CMP-61,16878,50634.0,1406.5,36,Closed Won,Closed,1.0,2022-08-31,2022-10-02,2025-09-16,True,True
OPP-1654,ACC-7443,AE-16,CMP-8,21995,65985.0,1832.92,36,Negotiation,Upside,0.5453376837606225,2023-11-07,,,False,False
OPP-1655,ACC-6439,AE-17,CMP-25,21980,65940.0,1831.67,36,Proposal,Commit,0.7002643657741987,2023-08-11,,,False,False
OPP-1656,ACC-3911,AE-6,CMP-15,12781,38343.0,1065.08,36,Closed Lost,Closed,0.0,2022-10-25,2022-11-14,,False,True
OPP-1657,ACC-3449,AE-10,CMP-37,13535,27070.0,1127.92,24,Closed Won,Closed,1.0,2023-07-13,2023-07-29,2025-07-18,True,True
OPP-1658,ACC-3939,AE-9,CMP-65,14878,29756.0,1239.83,24,Closed Won,Closed,1.0,2023-12-25,,,True,True
OPP-1659,ACC-8682,AE-7,CMP-59,23486,23486.0,1957.17,12,Closed Won,Closed,1.0,2023-06-02,2023-07-03,2024-06-27,True,True
OPP-1660,ACC-8675,AE-16,CMP-39,18607,55821.0,1550.58,36,Closed Lost,Closed,0.0,2023-12-24,,,False,True
OPP-1661,ACC-9657,AE-13,CMP-28,11900,11900.0,991.67,12,Closed Won,Closed,1.0,2023-06-26,2023-07-06,2024-06-30,True,True
OPP-1662,ACC-9966,AE-19,CMP-33,17616,17616.0,1468.0,12,Demo,Upside,0.29957306493893077,2023-02-26,,,False,False
OPP-1663,ACC-2114,AE-19,CMP-55,24260,24260.0,2021.67,12,Proposal,Commit,0.25506102500384975,2023-11-10,,,False,False
OPP-1664,ACC-71,AE-12,CMP-45,10427,31281.0,868.92,36,Closed Lost,Closed,0.0,2023-11-24,2023-12-03,,False,True
OPP-1665,ACC-4882,AE-19,CMP-98,8892,26676.0,741.0,36,Closed Won,Closed,1.0,2023-05-27,2023-06-23,2026-06-07,True,True
OPP-1666,ACC-1809,AE-1,CMP-35,12459,24918.0,1038.25,24,Closed Lost,Closed,0.0,2023-02-07,2023-03-02,,False,True
OPP-1667,ACC-4512,AE-4,CMP-32,24553,24553.0,2046.08,12,Proposal,Upside,0.6238502091638066,2023-03-31,,,False,False
OPP-1668,ACC-7691,AE-6,CMP-58,12884,12884.0,1073.67,12,Closed Lost,Closed,0.0,2022-11-28,2022-12-21,,False,True
OPP-1669,ACC-5252,AE-2,CMP-84,6179,6179.0,514.92,12,Demo,Pipeline,0.2516425786343237,2023-12-25,,,False,False
OPP-1670,ACC-6734,AE-17,CMP-83,15551,15551.0,1295.92,12,Proposal,Upside,0.4346013074459445,2023-07-26,,,False,False
OPP-1671,ACC-4975,AE-9,CMP-0,7971,15942.0,664.25,24,Closed Won,Closed,1.0,2022-09-18,2022-10-16,2024-10-05,True,True
OPP-1672,ACC-4059,AE-7,CMP-39,116056,232112.0,9671.33,24,Proposal,Commit,0.4394471407118443,2023-05-14,,,False,False
OPP-1673,ACC-4429,AE-19,CMP-69,5999,11998.0,499.92,24,Negotiation,Upside,0.5793756732876741,2023-09-06,,,False,False
OPP-1674,ACC-410,AE-8,CMP-59,16074,32148.0,1339.5,24,Closed Lost,Closed,0.0,2023-10-14,2023-11-08,,False,True
OPP-1675,ACC-532,AE-7,CMP-12,200425,601275.0,16702.08,36,Closed Won,Closed,1.0,2023-08-28,2023-10-06,2026-09-20,True,True
OPP-1676,ACC-1927,AE-13,CMP-52,6822,20466.0,568.5,36,Closed Won,Closed,1.0,2023-05-01,2023-05-13,2026-04-27,True,True
OPP-1677,ACC-3775,AE-0,CMP-59,157487,157487.0,13123.92,12,Demo,Commit,0.5380105750184708,2023-03-12,,,False,False
OPP-1678,ACC-4416,AE-2,CMP-16,5809,11618.0,484.08,24,Proposal,Pipeline,0.5794933721742566,2023-12-28,,,False,False
OPP-1679,ACC-5228,AE-5,CMP-52,9656,9656.0,804.67,12,Closed Lost,Closed,0.0,2023-12-14,2023-12-27,,False,True
OPP-1680,ACC-6890,AE-14,CMP-43,20327,20327.0,1693.92,12,Closed Lost,Closed,0.0,2023-12-16,,,False,True
OPP-1681,ACC-4983,AE-1,CMP-65,12946,38838.0,1078.83,36,Demo,Pipeline,0.48107987156622445,2023-09-08,,,False,False
OPP-1682,ACC-7837,AE-16,CMP-68,17789,17789.0,1482.42,12,Closed Won,Closed,1.0,2023-09-02,2023-09-26,2024-09-20,True,True
OPP-1683,ACC-9484,AE-10,CMP-35,24177,72531.0,2014.75,36,Discovery,Commit,0.2510796755276502,2023-12-22,,,False,False
OPP-1684,ACC-3209,AE-2,CMP-38,20758,41516.0,1729.83,24,Closed Won,Closed,1.0,2023-09-06,2023-10-15,2025-10-04,True,True
OPP-1685,ACC-5346,AE-15,CMP-48,23204,23204.0,1933.67,12,Closed Lost,Closed,0.0,2023-08-31,2023-10-10,,False,True
OPP-1686,ACC-5148,AE-3,CMP-11,23968,23968.0,1997.33,12,Closed Lost,Closed,0.0,2023-03-14,2023-04-19,,False,True
OPP-1687,ACC-4669,AE-19,CMP-8,12545,12545.0,1045.42,12,Discovery,Pipeline,0.6552952760473945,2023-11-20,,,False,False
OPP-1688,ACC-4083,AE-19,CMP-15,9367,28101.0,780.58,36,Negotiation,Pipeline,0.7799013190998069,2022-11-17,,,False,False
OPP-1689,ACC-9827,AE-5,CMP-40,21425,21425.0,1785.42,12,Closed Won,Closed,1.0,2022-08-12,2022-08-24,2023-08-19,True,True
OPP-1690,ACC-144,AE-11,CMP-97,17308,51924.0,1442.33,36,Closed Won,Closed,1.0,2023-09-05,2023-09-28,2026-09-12,True,True
OPP-1691,ACC-7899,AE-13,CMP-74,16700,33400.0,1391.67,24,Negotiation,Pipeline,0.7753994832326198,2023-09-16,,,False,False
OPP-1692,ACC-4520,AE-0,CMP-64,7972,7972.0,664.33,12,Closed Lost,Closed,0.0,2022-11-13,2022-12-09,,False,True
OPP-1693,ACC-6447,AE-16,CMP-50,11463,22926.0,955.25,24,Closed Lost,Closed,0.0,2023-12-17,,,False,True
OPP-1694,ACC-6897,AE-18,CMP-12,23578,23578.0,1964.83,12,Negotiation,Upside,0.3920345922955212,2022-08-02,,,False,False
OPP-1695,ACC-8411,AE-1,CMP-32,187935,187935.0,15661.25,12,Negotiation,Best Case,0.4709852220283718,2023-11-21,,,False,False
OPP-1696,ACC-1863,AE-0,CMP-65,11392,22784.0,949.33,24,Proposal,Pipeline,0.6365570629195677,2023-04-05,,,False,False
OPP-1697,ACC-3864,AE-1,CMP-18,12890,12890.0,1074.17,12,Closed Won,Closed,1.0,2023-06-01,2023-06-11,2024-06-05,True,True
OPP-1698,ACC-6707,AE-10,CMP-56,22260,66780.0,1855.0,36,Demo,Pipeline,0.5075722162070108,2023-10-07,,,False,False
OPP-1699,ACC-9261,AE-5,CMP-24,5357,16071.0,446.42,36,Negotiation,Commit,0.2793108547778148,2023-05-23,,,False,False
OPP-1700,ACC-3196,AE-7,CMP-44,244412,733236.0,20367.67,36,Closed Lost,Closed,0.0,2023-09-22,2023-10-15,,False,True
OPP-1701,ACC-3190,AE-4,CMP-13,23575,47150.0,1964.58,24,Closed Lost,Closed,0.0,2023-09-09,2023-09-20,,False,True
OPP-1702,ACC-1882,AE-18,CMP-46,10741,21482.0,895.08,24,Closed Lost,Closed,0.0,2022-12-08,2022-12-25,,False,True
OPP-1703,ACC-6810,AE-2,CMP-27,20981,62943.0,1748.42,36,Closed Lost,Closed,0.0,2023-11-22,2023-12-05,,False,True
OPP-1704,ACC-8966,AE-1,CMP-46,11678,11678.0,973.17,12,Discovery,Upside,0.44463903906900015,2022-08-15,,,False,False
OPP-1705,ACC-4755,AE-6,CMP-31,5819,5819.0,484.92,12,Discovery,Best Case,0.643002206159543,2023-10-13,,,False,False
OPP-1706,ACC-651,AE-5,CMP-54,17726,53178.0,1477.17,36,Closed Won,Closed,1.0,2023-11-02,2023-12-07,2026-11-21,True,True
OPP-1707,ACC-4291,AE-16,CMP-41,22751,68253.0,1895.92,36,Closed Lost,Closed,0.0,2023-08-05,2023-08-21,,False,True
OPP-1708,ACC-7681,AE-10,CMP-61,11458,22916.0,954.83,24,Closed Won,Closed,1.0,2022-12-22,2023-01-06,2024-12-26,True,True
OPP-1709,ACC-5194,AE-16,CMP-25,15612,46836.0,1301.0,36,Proposal,Pipeline,0.6195992290437392,2022-10-16,,,False,False
OPP-1710,ACC-3867,AE-15,CMP-15,6328,6328.0,527.33,12,Closed Won,Closed,1.0,2022-08-19,2022-09-17,2023-09-12,True,True
OPP-1711,ACC-1497,AE-3,CMP-41,10452,20904.0,871.0,24,Negotiation,Best Case,0.3308331214739837,2024-01-10,,,False,False
OPP-1712,ACC-4175,AE-4,CMP-16,84508,253524.0,7042.33,36,Closed Lost,Closed,0.0,2023-10-29,2023-12-28,,False,True
OPP-1713,ACC-2181,AE-4,CMP-33,8149,8149.0,679.08,12,Negotiation,Upside,0.7575271722296266,2023-10-27,,,False,False
OPP-1714,ACC-9895,AE-5,CMP-77,8453,25359.0,704.42,36,Closed Won,Closed,1.0,2023-02-17,2023-03-14,2026-02-26,True,True
OPP-1715,ACC-3145,AE-15,CMP-85,20027,40054.0,1668.92,24,Closed Lost,Closed,0.0,2023-08-17,2023-08-25,,False,True
OPP-1716,ACC-5138,AE-11,CMP-31,11003,11003.0,916.92,12,Negotiation,Commit,0.5460323179785086,2023-12-22,,,False,False
OPP-1717,ACC-9498,AE-2,CMP-84,110639,221278.0,9219.92,24,Demo,Pipeline,0.6681671230314965,2023-10-22,,,False,False
OPP-1718,ACC-3690,AE-19,CMP-11,17217,34434.0,1434.75,24,Closed Lost,Closed,0.0,2023-11-26,2023-12-19,,False,True
OPP-1719,ACC-555,AE-5,CMP-24,7053,14106.0,587.75,24,Demo,Best Case,0.6954926762407161,2023-08-27,,,False,False
OPP-1720,ACC-1448,AE-19,CMP-87,235758,707274.0,19646.5,36,Closed Lost,Closed,0.0,2023-07-11,2023-08-27,,False,True
OPP-1721,ACC-1857,AE-5,CMP-14,16308,32616.0,1359.0,24,Closed Lost,Closed,0.0,2023-09-19,2023-10-12,,False,True
OPP-1722,ACC-7870,AE-5,CMP-40,19226,19226.0,1602.17,12,Closed Lost,Closed,0.0,2022-03-23,2022-04-26,,False,True
OPP-1723,ACC-3492,AE-14,CMP-76,19808,39616.0,1650.67,24,Closed Lost,Closed,0.0,2023-12-04,,,False,True
OPP-1724,ACC-5324,AE-9,CMP-74,10866,21732.0,905.5,24,Closed Lost,Closed,0.0,2022-08-15,2022-09-06,,False,True
OPP-1725,ACC-3840,AE-10,CMP-26,9968,19936.0,830.67,24,Negotiation,Commit,0.5319558505865072,2023-08-18,,,False,False
OPP-1726,ACC-1367,AE-7,CMP-13,201323,402646.0,16776.92,24,Closed Lost,Closed,0.0,2023-01-20,2023-03-23,,False,True
OPP-1727,ACC-6724,AE-14,CMP-84,23382,23382.0,1948.5,12,Closed Lost,Closed,0.0,2023-10-23,2023-11-03,,False,True
OPP-1728,ACC-5853,AE-14,CMP-69,6378,19134.0,531.5,36,Closed Won,Closed,1.0,2023-12-18,,,True,True
OPP-1729,ACC-8232,AE-7,CMP-20,7291,21873.0,607.58,36,Closed Lost,Closed,0.0,2023-10-04,2023-10-19,,False,True
OPP-1730,ACC-4841,AE-5,CMP-68,249151,249151.0,20762.58,12,Closed Lost,Closed,0.0,2022-08-20,2022-10-13,,False,True
OPP-1731,ACC-5955,AE-17,CMP-86,11880,23760.0,990.0,24,Closed Lost,Closed,0.0,2023-05-29,2023-06-19,,False,True
OPP-1732,ACC-761,AE-2,CMP-66,15473,15473.0,1289.42,12,Closed Won,Closed,1.0,2023-06-13,2023-07-09,2024-07-03,True,True
OPP-1733,ACC-385,AE-16,CMP-78,6082,6082.0,506.83,12,Closed Won,Closed,1.0,2023-12-23,,,True,True
OPP-1734,ACC-6863,AE-15,CMP-4,14218,14218.0,1184.83,12,Closed Lost,Closed,0.0,2022-07-28,2022-08-30,,False,True
OPP-1735,ACC-3008,AE-16,CMP-65,23531,47062.0,1960.92,24,Closed Won,Closed,1.0,2024-01-09,,,True,True
OPP-1736,ACC-8788,AE-3,CMP-35,24485,48970.0,2040.42,24,Closed Lost,Closed,0.0,2023-05-29,2023-06-11,,False,True
OPP-1737,ACC-8675,AE-3,CMP-75,23329,23329.0,1944.08,12,Closed Won,Closed,1.0,2022-08-26,2022-09-06,2023-09-01,True,True
OPP-1738,ACC-2691,AE-7,CMP-33,13915,41745.0,1159.58,36,Demo,Best Case,0.524548364431524,2023-07-05,,,False,False
OPP-1739,ACC-5383,AE-11,CMP-45,21714,43428.0,1809.5,24,Discovery,Pipeline,0.4877512114480662,2023-11-05,,,False,False
OPP-1740,ACC-7106,AE-1,CMP-25,9137,9137.0,761.42,12,Closed Lost,Closed,0.0,2023-07-11,2023-08-04,,False,True
OPP-1741,ACC-5123,AE-7,CMP-42,8065,24195.0,672.08,36,Closed Lost,Closed,0.0,2023-07-13,2023-08-07,,False,True
OPP-1742,ACC-2069,AE-8,CMP-95,11697,11697.0,974.75,12,Proposal,Pipeline,0.3282364045251326,2023-06-16,,,False,False
OPP-1743,ACC-8972,AE-10,CMP-36,12779,12779.0,1064.92,12,Closed Won,Closed,1.0,2023-07-22,2023-08-02,2024-07-27,True,True
OPP-1744,ACC-9852,AE-1,CMP-67,6520,19560.0,543.33,36,Closed Lost,Closed,0.0,2023-12-09,2023-12-21,,False,True
OPP-1745,ACC-9477,AE-13,CMP-83,21900,65700.0,1825.0,36,Closed Won,Closed,1.0,2023-11-19,2023-12-08,2026-11-22,True,True
OPP-1746,ACC-5213,AE-1,CMP-31,22010,22010.0,1834.17,12,Closed Won,Closed,1.0,2023-07-26,2023-08-31,2024-08-25,True,True
OPP-1747,ACC-7627,AE-13,CMP-21,15813,31626.0,1317.75,24,Closed Lost,Closed,0.0,2023-12-31,,,False,True
OPP-1748,ACC-3671,AE-19,CMP-83,5380,10760.0,448.33,24,Closed Lost,Closed,0.0,2022-12-22,2023-01-12,,False,True
OPP-1749,ACC-8734,AE-12,CMP-34,22326,22326.0,1860.5,12,Closed Lost,Closed,0.0,2023-09-19,2023-10-22,,False,True
OPP-1750,ACC-6180,AE-18,CMP-20,23941,23941.0,1995.08,12,Closed Won,Closed,1.0,2023-09-25,2023-10-10,2024-10-04,True,True
OPP-1751,ACC-4635,AE-13,CMP-67,214820,214820.0,17901.67,12,Closed Won,Closed,1.0,2023-12-10,,,True,True
OPP-1752,ACC-9837,AE-12,CMP-27,15273,45819.0,1272.75,36,Discovery,Pipeline,0.375729039442368,2023-10-18,,,False,False
OPP-1753,ACC-5402,AE-19,CMP-24,236345,236345.0,19695.42,12,Proposal,Commit,0.40983583588011485,2022-10-15,,,False,False
OPP-1754,ACC-7886,AE-14,CMP-59,15663,31326.0,1305.25,24,Demo,Commit,0.781301916090445,2023-12-03,,,False,False
OPP-1755,ACC-1477,AE-9,CMP-27,15932,15932.0,1327.67,12,Closed Lost,Closed,0.0,2023-12-02,2023-12-28,,False,True
OPP-1756,ACC-7520,AE-17,CMP-23,24473,73419.0,2039.42,36,Negotiation,Upside,0.5783415338127499,2023-03-08,,,False,False
OPP-1757,ACC-7374,AE-0,CMP-73,13127,13127.0,1093.92,12,Negotiation,Best Case,0.6641812719431025,2023-12-11,,,False,False
OPP-1758,ACC-9275,AE-2,CMP-10,14210,14210.0,1184.17,12,Negotiation,Pipeline,0.5925953113401742,2023-05-17,,,False,False
OPP-1759,ACC-5384,AE-3,CMP-6,24369,73107.0,2030.75,36,Closed Won,Closed,1.0,2024-01-03,,,True,True
OPP-1760,ACC-7894,AE-16,CMP-46,24693,49386.0,2057.75,24,Closed Lost,Closed,0.0,2022-11-27,2022-12-12,,False,True
OPP-1761,ACC-467,AE-7,CMP-65,20002,60006.0,1666.83,36,Closed Lost,Closed,0.0,2023-08-19,2023-08-31,,False,True
OPP-1762,ACC-3390,AE-1,CMP-62,20875,62625.0,1739.58,36,Closed Won,Closed,1.0,2023-05-25,2023-06-10,2026-05-25,True,True
OPP-1763,ACC-3668,AE-7,CMP-37,6070,18210.0,505.83,36,Proposal,Pipeline,0.4464447026315025,2023-07-17,,,False,False
OPP-1764,ACC-5567,AE-4,CMP-18,19095,38190.0,1591.25,24,Closed Lost,Closed,0.0,2022-03-31,2022-04-23,,False,True
OPP-1765,ACC-6813,AE-10,CMP-12,24065,24065.0,2005.42,12,Closed Won,Closed,1.0,2023-04-30,2023-05-18,2024-05-12,True,True
OPP-1766,ACC-1532,AE-1,CMP-2,11009,11009.0,917.42,12,Closed Won,Closed,1.0,2023-04-28,2023-06-06,2024-05-31,True,True
OPP-1767,ACC-9258,AE-12,CMP-59,7329,14658.0,610.75,24,Closed Lost,Closed,0.0,2023-04-17,2023-05-02,,False,True
OPP-1768,ACC-6429,AE-1,CMP-13,18976,37952.0,1581.33,24,Closed Lost,Closed,0.0,2023-03-31,2023-04-22,,False,True
OPP-1769,ACC-3208,AE-13,CMP-92,8033,24099.0,669.42,36,Discovery,Best Case,0.36793067456780804,2023-08-01,,,False,False
OPP-1770,ACC-858,AE-0,CMP-54,19191,38382.0,1599.25,24,Closed Lost,Closed,0.0,2023-10-09,2023-10-18,,False,True
OPP-1771,ACC-9642,AE-5,CMP-28,7057,21171.0,588.08,36,Closed Won,Closed,1.0,2023-07-08,2023-08-05,2026-07-20,True,True
OPP-1772,ACC-6229,AE-6,CMP-82,24627,49254.0,2052.25,24,Closed Lost,Closed,0.0,2023-09-26,2023-11-10,,False,True
OPP-1773,ACC-858,AE-12,CMP-63,9569,19138.0,797.42,24,Demo,Pipeline,0.22927547987312127,2023-12-16,,,False,False
OPP-1774,ACC-7314,AE-16,CMP-52,24225,24225.0,2018.75,12,Closed Lost,Closed,0.0,2023-09-12,2023-09-22,,False,True
OPP-1775,ACC-4122,AE-1,CMP-68,9886,9886.0,823.83,12,Closed Lost,Closed,0.0,2022-12-01,2022-12-14,,False,True
OPP-1776,ACC-9891,AE-16,CMP-52,22191,66573.0,1849.25,36,Closed Lost,Closed,0.0,2023-06-24,2023-07-19,,False,True
OPP-1777,ACC-328,AE-12,CMP-68,14635,14635.0,1219.58,12,Closed Won,Closed,1.0,2023-07-31,2023-09-21,2024-09-15,True,True
OPP-1778,ACC-557,AE-16,CMP-46,15535,31070.0,1294.58,24,Closed Lost,Closed,0.0,2023-09-06,2023-09-17,,False,True
OPP-1779,ACC-2730,AE-3,CMP-77,9353,28059.0,779.42,36,Discovery,Pipeline,0.46555445929208794,2023-06-05,,,False,False
OPP-1780,ACC-4453,AE-14,CMP-97,5599,11198.0,466.58,24,Closed Lost,Closed,0.0,2023-11-20,2023-12-08,,False,True
OPP-1781,ACC-7146,AE-1,CMP-76,19021,57063.0,1585.08,36,Negotiation,Upside,0.7149644445982261,2022-06-11,,,False,False
OPP-1782,ACC-169,AE-3,CMP-55,19227,38454.0,1602.25,24,Closed Won,Closed,1.0,2023-10-14,2023-10-28,2025-10-17,True,True
OPP-1783,ACC-6546,AE-8,CMP-52,20802,41604.0,1733.5,24,Closed Lost,Closed,0.0,2023-12-31,,,False,True
OPP-1784,ACC-7373,AE-12,CMP-17,10908,32724.0,909.0,36,Closed Lost,Closed,0.0,2023-05-27,2023-06-08,,False,True
OPP-1785,ACC-6824,AE-12,CMP-17,19679,59037.0,1639.92,36,Closed Lost,Closed,0.0,2023-08-06,2023-08-22,,False,True
OPP-1786,ACC-2527,AE-0,CMP-75,117734,235468.0,9811.17,24,Closed Lost,Closed,0.0,2022-04-29,2022-06-18,,False,True
OPP-1787,ACC-3820,AE-12,CMP-1,13766,13766.0,1147.17,12,Closed Won,Closed,1.0,2023-03-14,2023-04-06,2024-03-31,True,True
OPP-1788,ACC-3986,AE-7,CMP-12,24282,48564.0,2023.5,24,Discovery,Commit,0.6486105853093064,2023-12-23,,,False,False
OPP-1789,ACC-1799,AE-7,CMP-24,6384,19152.0,532.0,36,Negotiation,Upside,0.5742510607246362,2023-11-09,,,False,False
OPP-1790,ACC-2754,AE-16,CMP-98,170647,511941.0,14220.58,36,Closed Won,Closed,1.0,2023-05-06,2023-07-06,2026-06-20,True,True
OPP-1791,ACC-7151,AE-10,CMP-73,18215,36430.0,1517.92,24,Demo,Upside,0.767200927412116,2023-12-24,,,False,False
OPP-1792,ACC-6604,AE-17,CMP-35,18130,54390.0,1510.83,36,Closed Lost,Closed,0.0,2023-05-19,2023-06-07,,False,True
OPP-1793,ACC-8106,AE-9,CMP-98,5184,10368.0,432.0,24,Demo,Upside,0.17420034226039002,2023-05-12,,,False,False
OPP-1794,ACC-2329,AE-12,CMP-40,24321,48642.0,2026.75,24,Closed Won,Closed,1.0,2023-06-13,2023-07-17,2025-07-06,True,True
OPP-1795,ACC-7062,AE-14,CMP-76,7414,14828.0,617.83,24,Negotiation,Pipeline,0.6741900711126846,2022-10-11,,,False,False
OPP-1796,ACC-2320,AE-6,CMP-64,158542,475626.0,13211.83,36,Closed Lost,Closed,0.0,2022-11-18,2023-02-03,,False,True
OPP-1797,ACC-8675,AE-4,CMP-63,20477,40954.0,1706.42,24,Discovery,Pipeline,0.6419260676623069,2023-08-17,,,False,False
OPP-1798,ACC-4805,AE-13,CMP-26,14731,14731.0,1227.58,12,Closed Lost,Closed,0.0,2022-09-14,2022-09-29,,False,True
OPP-1799,ACC-1834,AE-0,CMP-75,23784,71352.0,1982.0,36,Demo,Upside,0.49203758487243365,2023-03-12,,,False,False
OPP-1800,ACC-5846,AE-14,CMP-75,22165,22165.0,1847.08,12,Closed Won,Closed,1.0,2022-04-27,2022-05-15,2023-05-10,True,True
